gutenberg_id,text,author
13476,continuous impression upon his retina. To him then the surface of the,"Tesla, Nikola"
13476,metal would appear continuously incandescent and of constant luminous,"Tesla, Nikola"
13476,"intensity, while in reality the light would be either intermittent or","Tesla, Nikola"
13476,at least changing periodically in intensity. The metal piece would,"Tesla, Nikola"
13476,rise in temperature until equilibrium was attained--that is until the,"Tesla, Nikola"
13476,energy continuously radiated would equal that intermittently supplied.,"Tesla, Nikola"
13476,But the supplied energy might under such conditions not be sufficient,"Tesla, Nikola"
13476,"to bring the body to any more than a very moderate mean temperature,","Tesla, Nikola"
13476,especially if the frequency of the atomic impacts be very low--just,"Tesla, Nikola"
13476,enough that the fluctuation of the intensity of the light emitted,"Tesla, Nikola"
13476,"could not be detected by the eye. The body would now, owing to the","Tesla, Nikola"
13476,"manner in which the energy is supplied, emit a strong light, and yet","Tesla, Nikola"
13476,be at a comparatively very low mean temperature. How could the,"Tesla, Nikola"
13476,observer call the luminosity thus produced? Even if the analysis of,"Tesla, Nikola"
13476,"the light would teach him something definite, still he would probably","Tesla, Nikola"
13476,rank it under the phenomena of phosphorescence. It is conceivable that,"Tesla, Nikola"
13476,in such a way both conducting and non-conducting bodies may be,"Tesla, Nikola"
13476,"maintained at a certain luminous intensity, but the energy required","Tesla, Nikola"
13476,would very greatly vary with the nature and properties of the bodies.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,These and some foregoing remarks of a speculative nature were made,"Tesla, Nikola"
13476,merely to bring out curious features of alternate currents or electric,"Tesla, Nikola"
13476,"impulses. By their help we may cause a body to emit _more_ light,","Tesla, Nikola"
13476,"while at a certain mean temperature, than it would emit if brought to","Tesla, Nikola"
13476,"that temperature by a steady supply; and, again, we may bring a body","Tesla, Nikola"
13476,"to the point of fusion, and cause it to emit _less_ light than when","Tesla, Nikola"
13476,fused by the application of energy in ordinary ways. It all depends on,"Tesla, Nikola"
13476,"how we supply the energy, and what kind of vibrations we set up: in","Tesla, Nikola"
13476,"one case the vibrations are more, in the other less, adapted to affect","Tesla, Nikola"
13476,our sense of vision.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,"Some effects, which I had not observed before, obtained with","Tesla, Nikola"
13476,"carborundum in the first trials, I attributed to phosphorescence, but","Tesla, Nikola"
13476,in subsequent experiments it appeared that it was devoid of that,"Tesla, Nikola"
13476,quality. The crystals possess a noteworthy feature. In a bulb provided,"Tesla, Nikola"
13476,"with a single electrode in the shape of a small circular metal disc,","Tesla, Nikola"
13476,"for instance, at a certain degree of exhaustion the electrode is","Tesla, Nikola"
13476,"covered with a milky film, which is separated by a dark space from the","Tesla, Nikola"
13476,glow filling the bulb. When the metal disc is covered with carborundum,"Tesla, Nikola"
13476,"crystals, the film is far more intense, and snow-white. This I found","Tesla, Nikola"
13476,"later to be merely an effect of the bright surface of the crystals,","Tesla, Nikola"
13476,for when an aluminium electrode was highly polished it exhibited more,"Tesla, Nikola"
13476,or less the same phenomenon. I made a number of experiments with the,"Tesla, Nikola"
13476,"samples of crystals obtained, principally because it would have been","Tesla, Nikola"
13476,"of special interest to find that they are capable of phosphorescence,","Tesla, Nikola"
13476,on account of their being conducting. I could not produce,"Tesla, Nikola"
13476,"phosphorescence distinctly, but I must remark that a decisive opinion","Tesla, Nikola"
13476,cannot be formed until other experimenters have gone over the same,"Tesla, Nikola"
13476,ground.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,"The powder behaved in some experiments as though it contained alumina,","Tesla, Nikola"
13476,but it did not exhibit with sufficient distinctness the red of the,"Tesla, Nikola"
13476,latter. Its dead color brightens considerably under the molecular,"Tesla, Nikola"
13476,"impact, but I am now convinced it does not phosphoresce. Still, the","Tesla, Nikola"
13476,"tests with the powder are not conclusive, because powdered carborundum","Tesla, Nikola"
13476,"probably does not behave like a phosphorescent sulphide, for example,","Tesla, Nikola"
13476,"which could be finely powdered without impairing the phosphorescence,","Tesla, Nikola"
13476,"but rather like powdered ruby or diamond, and therefore it would be","Tesla, Nikola"
13476,"necessary, in order to make a decisive test, to obtain it in a large","Tesla, Nikola"
13476,lump and polish up the surface.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,If the carborundum proves useful in connection with these and similar,"Tesla, Nikola"
13476,"experiments, its chief value will be found in the production of","Tesla, Nikola"
13476,"coatings, thin conductors, buttons, or other electrodes capable of","Tesla, Nikola"
13476,withstanding extremely high degrees of heat.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,The production of a small electrode capable of withstanding enormous,"Tesla, Nikola"
13476,temperatures I regard as of the greatest importance in the manufacture,"Tesla, Nikola"
13476,"of light. It would enable us to obtain, by means of currents of very","Tesla, Nikola"
13476,"high frequencies, certainly 20 times, if not more, the quantity of","Tesla, Nikola"
13476,light which is obtained in the present incandescent lamp by the same,"Tesla, Nikola"
13476,"expenditure of energy. This estimate may appear to many exaggerated,","Tesla, Nikola"
13476,but in reality I think it is far from being so. As this statement,"Tesla, Nikola"
13476,might be misunderstood I think it necessary to expose clearly the,"Tesla, Nikola"
13476,"problem with which in this line of work we are confronted, and the","Tesla, Nikola"
13476,"manner in which, in my opinion, a solution will be arrived at.","Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,Any one who begins a study of the problem will be apt to think that,"Tesla, Nikola"
13476,what is wanted in a lamp with an electrode is a very high degree of,"Tesla, Nikola"
13476,incandescence of the electrode. There he will be mistaken. The high,"Tesla, Nikola"
13476,"incandescence of the button is a necessary evil, but what is really","Tesla, Nikola"
13476,wanted is the high incandescence of the gas surrounding the button. In,"Tesla, Nikola"
13476,"other words, the problem in such a lamp is to bring a mass of gas to","Tesla, Nikola"
13476,"the highest possible incandescence. The higher the incandescence, the","Tesla, Nikola"
13476,"quicker the mean vibration, the greater is the economy of the light","Tesla, Nikola"
13476,production. But to maintain a mass of gas at a high degree of,"Tesla, Nikola"
13476,"incandescence in a glass vessel, it will always be necessary to keep","Tesla, Nikola"
13476,"the incandescent mass away from the glass; that is, to confine it as","Tesla, Nikola"
13476,much as possible to the central portion of the globe.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,In one of the experiments this evening a brush was produced at the end,"Tesla, Nikola"
13476,"of a wire. This brush was a flame, a source of heat and light. It did","Tesla, Nikola"
13476,"not emit much perceptible heat, nor did it glow with an intense light;","Tesla, Nikola"
13476,but is it the less a flame because it does not scorch my hand? Is it,"Tesla, Nikola"
13476,the less a flame because it does not hurt my eye by its brilliancy?,"Tesla, Nikola"
13476,"The problem is precisely to produce in the bulb such a flame, much","Tesla, Nikola"
13476,"smaller in size, but incomparably more powerful. Were there means at","Tesla, Nikola"
13476,"hand for producing electric impulses of a sufficiently high frequency,","Tesla, Nikola"
13476,"and for transmitting them, the bulb could be done away with, unless it","Tesla, Nikola"
13476,"were used to protect the electrode, or to economize the energy by","Tesla, Nikola"
13476,"confining the heat. But as such means are not at disposal, it becomes","Tesla, Nikola"
13476,necessary to place the terminal in a bulb and rarefy the air in the,"Tesla, Nikola"
13476,same. This is done merely to enable the apparatus to perform the work,"Tesla, Nikola"
13476,which it is not capable of performing at ordinary air pressure. In the,"Tesla, Nikola"
13476,bulb we are able to intensify the action to any degree--so far that,"Tesla, Nikola"
13476,the brush emits a powerful light.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,The intensity of the light emitted depends principally on the,"Tesla, Nikola"
13476,"frequency and potential of the impulses, and on the electric density","Tesla, Nikola"
13476,of the surface of the electrode. It is of the greatest importance to,"Tesla, Nikola"
13476,"employ the smallest possible button, in order to push the density very","Tesla, Nikola"
13476,far. Under the violent impact of the molecules of the gas surrounding,"Tesla, Nikola"
13476,"it, the small electrode is of course brought to an extremely high","Tesla, Nikola"
13476,"temperature, but around it is a mass of highly incandescent gas, a","Tesla, Nikola"
13476,"flame photosphere, many hundred times the volume of the electrode.","Tesla, Nikola"
13476,"With a diamond, carborundum or zirconia button the photosphere can be","Tesla, Nikola"
13476,as much as one thousand times the volume of the button. Without much,"Tesla, Nikola"
13476,reflecting one would think that in pushing so far the incandescence of,"Tesla, Nikola"
13476,the electrode it would be instantly volatilized. But after a careful,"Tesla, Nikola"
13476,"consideration he would find that, theoretically, it should not occur,","Tesla, Nikola"
13476,"and in this fact--which, however, is experimentally demonstrated--lies","Tesla, Nikola"
13476,principally the future value of such a lamp.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,"At first, when the bombardment begins, most of the work is performed","Tesla, Nikola"
13476,"on the surface of the button, but when a highly conducting photosphere","Tesla, Nikola"
13476,is formed the button is comparatively relieved. The higher the,"Tesla, Nikola"
13476,incandescence of the photosphere the more it approaches in,"Tesla, Nikola"
13476,"conductivity to that of the electrode, and the more, therefore, the","Tesla, Nikola"
13476,solid and the gas form one conducting body. The consequence is that,"Tesla, Nikola"
13476,"the further is forced the incandescence the more work, comparatively,","Tesla, Nikola"
13476,"is performed on the gas, and the less on the electrode. The formation","Tesla, Nikola"
13476,of a powerful photosphere is consequently the very means for,"Tesla, Nikola"
13476,"protecting the electrode. This protection, of course, is a relative","Tesla, Nikola"
13476,"one, and it should not be thought that by pushing the incandescence","Tesla, Nikola"
13476,"higher the electrode is actually less deteriorated. Still,","Tesla, Nikola"
13476,"theoretically, with extreme frequencies, this result must be reached,","Tesla, Nikola"
13476,but probably at a temperature too high for most of the refractory,"Tesla, Nikola"
13476,"bodies known. Given, then, an electrode which can withstand to a very","Tesla, Nikola"
13476,"high limit the effect of the bombardment and outward strain, it would","Tesla, Nikola"
13476,be safe no matter how much it is forced beyond that limit. In an,"Tesla, Nikola"
13476,incandescent lamp quite different considerations apply. There the gas,"Tesla, Nikola"
13476,is not at all concerned: the whole of the work is performed on the,"Tesla, Nikola"
13476,filament; and the life of the lamp diminishes so rapidly with the,"Tesla, Nikola"
13476,increase of the degree of incandescence that economical reasons compel,"Tesla, Nikola"
13476,us to work it at a low incandescence. But if an incandescent lamp is,"Tesla, Nikola"
13476,"operated with currents of very high frequency, the action of the gas","Tesla, Nikola"
13476,"cannot be neglected, and the rules for the most economical working","Tesla, Nikola"
13476,must be considerably modified.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,In order to bring such a lamp with one or two electrodes to a great,"Tesla, Nikola"
13476,"perfection, it is necessary to employ impulses of very high frequency.","Tesla, Nikola"
13476,"The high frequency secures, among others, two chief advantages, which","Tesla, Nikola"
13476,have a most important bearing upon the economy of the light,"Tesla, Nikola"
13476,"production. First, the deterioration of the electrode is reduced by","Tesla, Nikola"
13476,"reason of the fact that we employ a great many small impacts, instead","Tesla, Nikola"
13476,"of a few violent ones, which shatter quickly the structure; secondly,","Tesla, Nikola"
13476,the formation of a large photosphere is facilitated.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,"In order to reduce the deterioration of the electrode to the minimum,","Tesla, Nikola"
13476,"it is desirable that the vibration be harmonic, for any suddenness","Tesla, Nikola"
13476,hastens the process of destruction. An electrode lasts much longer,"Tesla, Nikola"
13476,"when kept at incandescence by currents, or impulses, obtained from a","Tesla, Nikola"
13476,"high-frequency alternator, which rise and fall more or less","Tesla, Nikola"
13476,"harmonically, than by impulses obtained from a disruptive discharge","Tesla, Nikola"
13476,coil. In the latter case there is no doubt that most of the damage is,"Tesla, Nikola"
13476,done by the fundamental sudden discharges.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,One of the elements of loss in such a lamp is the bombardment of the,"Tesla, Nikola"
13476,"globe. As the potential is very high, the molecules are projected with","Tesla, Nikola"
13476,"great speed; they strike the glass, and usually excite a strong","Tesla, Nikola"
13476,"phosphorescence. The effect produced is very pretty, but for","Tesla, Nikola"
13476,"economical reasons it would be perhaps preferable to prevent, or at","Tesla, Nikola"
13476,"least reduce to the minimum, the bombardment against the globe, as in","Tesla, Nikola"
13476,"such case it is, as a rule, not the object to excite phosphorescence,","Tesla, Nikola"
13476,and as some loss of energy results from the bombardment. This loss in,"Tesla, Nikola"
13476,the bulb is principally dependent on the potential of the impulses and,"Tesla, Nikola"
13476,on the electric density on the surface of the electrode. In employing,"Tesla, Nikola"
13476,very high frequencies the loss of energy by the bombardment is greatly,"Tesla, Nikola"
13476,"reduced, for, first, the potential needed to perform a given amount of","Tesla, Nikola"
13476,"work is much smaller; and, secondly, by producing a highly conducting","Tesla, Nikola"
13476,"photosphere around the electrode, the same result is obtained as","Tesla, Nikola"
13476,"though the electrode were much larger, which is equivalent to a","Tesla, Nikola"
13476,smaller electric density. But be it by the diminution of the maximum,"Tesla, Nikola"
13476,"potential or of the density, the gain is effected in the same manner,","Tesla, Nikola"
13476,"namely, by avoiding violent shocks, which strain the glass much beyond","Tesla, Nikola"
13476,its limit of elasticity. If the frequency could be brought high,"Tesla, Nikola"
13476,"enough, the loss due to the imperfect elasticity of the glass would be","Tesla, Nikola"
13476,"entirely negligible. The loss due to bombardment of the globe may,","Tesla, Nikola"
13476,"however, be reduced by using two electrodes instead of one. In such","Tesla, Nikola"
13476,case each of the electrodes may be connected to one of the terminals;,"Tesla, Nikola"
13476,"or else, if it is preferable to use only one wire, one electrode may","Tesla, Nikola"
13476,be connected to one terminal and the other to the ground or to an,"Tesla, Nikola"
13476,"insulated body of some surface, as, for instance, a shade on the lamp.","Tesla, Nikola"
13476,"In the latter case, unless some judgment is used, one of the","Tesla, Nikola"
13476,electrodes might glow more intensely than the other.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,But on the whole I find it preferable when using such high frequencies,"Tesla, Nikola"
13476,to employ only one electrode and one connecting wire. I am convinced,"Tesla, Nikola"
13476,that the illuminating device of the near future will not require for,"Tesla, Nikola"
13476,"its operation more than one lead, and, at any rate, it will have no","Tesla, Nikola"
13476,"leading-in wire, since the energy required can be as well transmitted","Tesla, Nikola"
13476,through the glass. In experimental bulbs the leading-in wire is most,"Tesla, Nikola"
13476,"generally used on account of convenience, as in employing condenser","Tesla, Nikola"
13476,"coatings in the manner indicated in Fig. 22, for example, there is","Tesla, Nikola"
13476,"some difficulty in fitting the parts, but these difficulties would not","Tesla, Nikola"
13476,exist if a great many bulbs were manufactured; otherwise the energy,"Tesla, Nikola"
13476,"can be conveyed through the glass as well as through a wire, and with","Tesla, Nikola"
13476,these high frequencies the losses are very small. Such illuminating,"Tesla, Nikola"
13476,"devices will necessarily involve the use of very high potentials, and","Tesla, Nikola"
13476,"this, in the eyes of practical men, might be an objectionable feature.","Tesla, Nikola"
13476,"Yet, in reality, high potentials are not objectionable--certainly not","Tesla, Nikola"
13476,in the least as far as the safety of the devices is concerned.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,There are two ways of rendering an electric appliance safe. One is to,"Tesla, Nikola"
13476,"use low potentials, the other is to determine the dimensions of the","Tesla, Nikola"
13476,apparatus so that it is safe no matter how high a potential is used.,"Tesla, Nikola"
13476,"Of the two the latter seems to me the better way, for then the safety","Tesla, Nikola"
13476,"is absolute, unaffected by any possible combination of circumstances","Tesla, Nikola"
13476,which might render even a low-potential appliance dangerous to life,"Tesla, Nikola"
13476,and property. But the practical conditions require not only the,"Tesla, Nikola"
13476,judicious determination of the dimensions of the apparatus; they,"Tesla, Nikola"
13476,likewise necessitate the employment of energy of the proper kind. It,"Tesla, Nikola"
13476,"is easy, for instance, to construct a transformer capable of giving,","Tesla, Nikola"
13476,when operated from an ordinary alternate current machine of low,"Tesla, Nikola"
13476,"tension, say 50,000 volts, which might be required to light a highly","Tesla, Nikola"
13476,"exhausted phosphorescent tube, so that, in spite of the high","Tesla, Nikola"
13476,"potential, it is perfectly safe, the shock from it producing no","Tesla, Nikola"
13476,"inconvenience. Still, such a transformer would be expensive, and in","Tesla, Nikola"
13476,"itself inefficient; and, besides, what energy was obtained from it","Tesla, Nikola"
13476,would not be economically used for the production of light. The,"Tesla, Nikola"
13476,economy demands the employment of energy in the form of extremely,"Tesla, Nikola"
13476,rapid vibrations. The problem of producing light has been likened to,"Tesla, Nikola"
13476,that of maintaining a certain high-pitch note by means of a bell. It,"Tesla, Nikola"
13476,should be said a _barely audible_ note; and even these words would not,"Tesla, Nikola"
13476,"express it, so wonderful is the sensitiveness of the eye. We may","Tesla, Nikola"
13476,"deliver powerful blows at long intervals, waste a good deal of energy,","Tesla, Nikola"
13476,and still not get what we want; or we may keep up the note by,"Tesla, Nikola"
13476,"delivering frequent gentle taps, and get nearer to the object sought","Tesla, Nikola"
13476,"by the expenditure of much less energy. In the production of light, as","Tesla, Nikola"
13476,"far as the illuminating device is concerned, there can be only one","Tesla, Nikola"
13476,"rule--that is, to use as high frequencies as can be obtained; but the","Tesla, Nikola"
13476,means for the production and conveyance of impulses of such character,"Tesla, Nikola"
13476,"impose, at present at least, great limitations. Once it is decided to","Tesla, Nikola"
13476,"use very high frequencies, the return wire becomes unnecessary, and","Tesla, Nikola"
13476,all the appliances are simplified. By the use of obvious means the,"Tesla, Nikola"
13476,same result is obtained as though the return wire were used. It is,"Tesla, Nikola"
13476,"sufficient for this purpose to bring in contact with the bulb, or","Tesla, Nikola"
13476,"merely in the vicinity of the same, an insulated body of some surface.","Tesla, Nikola"
13476,"The surface need, of course, be the smaller, the higher the frequency","Tesla, Nikola"
13476,"and potential used, and necessarily, also, the higher the economy of","Tesla, Nikola"
13476,the lamp or other device.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,This plan of working has been resorted to on several occasions this,"Tesla, Nikola"
13476,"evening. So, for instance, when the incandescence of a button was","Tesla, Nikola"
13476,"produced by grasping the bulb with the hand, the body of the","Tesla, Nikola"
13476,experimenter merely served to intensify the action. The bulb used was,"Tesla, Nikola"
13476,"similar to that illustrated in Fig. 19, and the coil was excited to a","Tesla, Nikola"
13476,"small potential, not sufficient to bring the button to incandescence","Tesla, Nikola"
13476,"when the bulb was hanging from the wire; and incidentally, in order to","Tesla, Nikola"
13476,"perform the experiment in a more suitable manner, the button was taken","Tesla, Nikola"
13476,"so large that a perceptible time had to elapse before, upon grasping","Tesla, Nikola"
13476,"the bulb, it could be rendered incandescent. The contact with the bulb","Tesla, Nikola"
13476,"was, of course, quite unnecessary. It is easy, by using a rather large","Tesla, Nikola"
13476,"bulb with an exceedingly small electrode, to adjust the conditions so","Tesla, Nikola"
13476,that the latter is brought to bright incandescence by the mere,"Tesla, Nikola"
13476,"approach of the experimenter within a few feet of the bulb, and that","Tesla, Nikola"
13476,the incandescence subsides upon his receding.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,"[Illustration: FIG. 24.--BULB WITHOUT LEADING-IN WIRE, SHOWING EFFECT","Tesla, Nikola"
13476,OF PROJECTED MATTER.],"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,"In another experiment, when phosphorescence was excited, a similar","Tesla, Nikola"
13476,"bulb was used. Here again, originally, the potential was not","Tesla, Nikola"
13476,sufficient to excite phosphorescence until the action was,"Tesla, Nikola"
13476,"intensified--in this case, however, to present a different feature, by","Tesla, Nikola"
13476,touching the socket with a metallic object held in the hand. The,"Tesla, Nikola"
13476,electrode in the bulb was a carbon button so large that it could not,"Tesla, Nikola"
13476,"be brought to incandescence, and thereby spoil the effect produced by","Tesla, Nikola"
13476,phosphorescence.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,[Illustration: FIG. 25.--IMPROVED EXPERIMENTAL BULB.],"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,"Again, in another of the early experiments, a bulb was used as","Tesla, Nikola"
13476,"illustrated in Fig. 12. In this instance, by touching the bulb with","Tesla, Nikola"
13476,"one or two fingers, one or two shadows of the stem inside were","Tesla, Nikola"
13476,"projected against the glass, the touch of the finger producing the","Tesla, Nikola"
13476,same result as the application of an external negative electrode under,"Tesla, Nikola"
13476,ordinary circumstances.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,In all these experiments the action was intensified by augmenting the,"Tesla, Nikola"
13476,"capacity at the end of the lead connected to the terminal. As a rule,","Tesla, Nikola"
13476,"it is not necessary to resort to such means, and would be quite","Tesla, Nikola"
13476,"unnecessary with still higher frequencies; but when it _is_ desired,","Tesla, Nikola"
13476,"the bulb, or tube, can be easily adapted to the purpose.","Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,[Illustration: FIG. 26.--IMPROVED BULB WITH INTENSIFYING REFLECTOR.],"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,"In Fig. 24, for example, an experimental bulb L is shown, which is","Tesla, Nikola"
13476,provided with a neck n on the top for the application of an external,"Tesla, Nikola"
13476,"tinfoil coating, which may be connected to a body of larger surface.","Tesla, Nikola"
13476,Such a lamp as illustrated in Fig. 25 may also be lighted by,"Tesla, Nikola"
13476,"connecting the tinfoil coating on the neck n to the terminal, and the","Tesla, Nikola"
13476,leading-in wire w to an insulated plate. If the bulb stands in a,"Tesla, Nikola"
13476,"socket upright, as shown in the cut, a shade of conducting material","Tesla, Nikola"
13476,"may be slipped in the neck n, and the action thus magnified.","Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,A more perfected arrangement used in some of these bulbs is,"Tesla, Nikola"
13476,illustrated in Fig. 26. In this case the construction of the bulb is,"Tesla, Nikola"
13476,"as shown and described before, when reference was made to Fig. 19. A","Tesla, Nikola"
13476,"zinc sheet Z, with a tubular extension T, is slipped over the metallic","Tesla, Nikola"
13476,"socket S. The bulb hangs downward from the terminal t, the zinc sheet","Tesla, Nikola"
13476,"Z, performing the double office of intensifier and reflector. The","Tesla, Nikola"
13476,reflector is separated from the terminal t by an extension of the,"Tesla, Nikola"
13476,insulating plug P.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,[Illustration: FIG. 27.--PHOSPHORESCENT TUBE WITH INTENSIFYING,"Tesla, Nikola"
13476,REFLECTOR.],"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,A similar disposition with a phosphorescent tube is illustrated in,"Tesla, Nikola"
13476,Fig. 27. The tube T is prepared from two short tubes of a different,"Tesla, Nikola"
13476,"diameter, which are sealed on the ends. On the lower end is placed an","Tesla, Nikola"
13476,"outside conducting coating C, which connects to the wire w. The wire","Tesla, Nikola"
13476,"has a hook on the upper end for suspension, and passes through the","Tesla, Nikola"
13476,"centre of the inside tube, which is filled with some good and tightly","Tesla, Nikola"
13476,packed insulator. On the outside of the upper end of the tube T is,"Tesla, Nikola"
13476,another conducting coating C_1 upon which is slipped a metallic,"Tesla, Nikola"
13476,"reflector Z, which should be separated by a thick insulation from the","Tesla, Nikola"
13476,end of wire w.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,The economical use of such a reflector or intensifier would require,"Tesla, Nikola"
13476,"that all energy supplied to an air condenser should be recoverable,","Tesla, Nikola"
13476,"or, in other words, that there should not be any losses, neither in","Tesla, Nikola"
13476,the gaseous medium nor through its action elsewhere. This is far from,"Tesla, Nikola"
13476,"being so, but, fortunately, the losses may be reduced to anything","Tesla, Nikola"
13476,"desired. A few remarks are necessary on this subject, in order to make","Tesla, Nikola"
13476,the experiences gathered in the course of these investigations,"Tesla, Nikola"
13476,perfectly clear.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,"Suppose a small helix with many well insulated turns, as in experiment","Tesla, Nikola"
13476,"Fig. 17, has one of its ends connected to one of the terminals of the","Tesla, Nikola"
13476,"induction coil, and the other to a metal plate, or, for the sake of","Tesla, Nikola"
13476,"simplicity, a sphere, insulated in space. When the coil is set to","Tesla, Nikola"
13476,"work, the potential of the sphere is alternated, and the small helix","Tesla, Nikola"
13476,now behaves as though its free end were connected to the other,"Tesla, Nikola"
13476,terminal of the induction coil. If an iron rod be held within the,"Tesla, Nikola"
13476,"small helix it is quickly brought to a high temperature, indicating","Tesla, Nikola"
13476,the passage of a strong current through the helix. How does the,"Tesla, Nikola"
13476,"insulated sphere act in this case? It can be a condenser, storing and","Tesla, Nikola"
13476,"returning the energy supplied to it, or it can be a mere sink of","Tesla, Nikola"
13476,"energy, and the conditions of the experiment determine whether it is","Tesla, Nikola"
13476,"more one or the other. The sphere being charged to a high potential,","Tesla, Nikola"
13476,"it acts inductively upon the surrounding air, or whatever gaseous","Tesla, Nikola"
13476,"medium there might be. The molecules, or atoms, which are near the","Tesla, Nikola"
13476,"sphere are of course more attracted, and move through a greater","Tesla, Nikola"
13476,distance than the farther ones. When the nearest molecules strike the,"Tesla, Nikola"
13476,"sphere they are repelled, and collisions occur at all distances within","Tesla, Nikola"
13476,"the inductive action of the sphere. It is now clear that, if the","Tesla, Nikola"
13476,"potential be steady, but little loss of energy can be caused in this","Tesla, Nikola"
13476,"way, for the molecules which are nearest to the sphere, having had an","Tesla, Nikola"
13476,"additional charge imparted to them by contact, are not attracted until","Tesla, Nikola"
13476,"they have parted, if not with all, at least with most of the","Tesla, Nikola"
13476,"additional charge, which can be accomplished only after a great many","Tesla, Nikola"
13476,collisions. From the fact that with a steady potential there is but,"Tesla, Nikola"
13476,"little loss in dry air, one must come to such a conclusion. When the","Tesla, Nikola"
13476,"potential of the sphere, instead of being steady, is alternating, the","Tesla, Nikola"
13476,conditions are entirely different. In this case a rhythmical,"Tesla, Nikola"
13476,"bombardment occurs, no matter whether the molecules after coming in","Tesla, Nikola"
13476,"contact with the sphere lose the imparted charge or not; what is more,","Tesla, Nikola"
13476,"if the charge is not lost, the impacts are only the more violent.","Tesla, Nikola"
13476,"Still if the frequency of the impulses be very small, the loss caused","Tesla, Nikola"
13476,by the impacts and collisions would not be serious unless the,"Tesla, Nikola"
13476,potential were excessive. But when extremely high frequencies and more,"Tesla, Nikola"
13476,"or less high potentials are used, the loss may be very great. The","Tesla, Nikola"
13476,total energy lost per unit of time is proportionate to the product of,"Tesla, Nikola"
13476,"the number of impacts per second, or the frequency and the energy lost","Tesla, Nikola"
13476,in each impact. But the energy of an impact must be proportionate to,"Tesla, Nikola"
13476,"the square of the electric density of the sphere, since the charge","Tesla, Nikola"
13476,imparted to the molecule is proportionate to that density. I conclude,"Tesla, Nikola"
13476,from this that the total energy lost must be proportionate to the,"Tesla, Nikola"
13476,product of the frequency and the square of the electric density; but,"Tesla, Nikola"
13476,this law needs experimental confirmation. Assuming the preceding,"Tesla, Nikola"
13476,"considerations to be true, then, by rapidly alternating the potential","Tesla, Nikola"
13476,"of a body immersed in an insulating gaseous medium, any amount of","Tesla, Nikola"
13476,"energy may be dissipated into space. Most of that energy then, I","Tesla, Nikola"
13476,"believe, is not dissipated in the form of long ether waves, propagated","Tesla, Nikola"
13476,"to considerable distance, as is thought most generally, but is","Tesla, Nikola"
13476,"consumed--in the case of an insulated sphere, for example--in impact","Tesla, Nikola"
13476,"and collisional losses--that is, heat vibrations--on the surface and","Tesla, Nikola"
13476,in the vicinity of the sphere. To reduce the dissipation it is,"Tesla, Nikola"
13476,necessary to work with a small electric density--the smaller the,"Tesla, Nikola"
13476,higher the frequency.,"Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,"But since, on the assumption before made, the loss is diminished with","Tesla, Nikola"
13476,"the square of the density, and since currents of very high frequencies","Tesla, Nikola"
13476,"involve considerable waste when transmitted through conductors, it","Tesla, Nikola"
13476,"follows that, on the whole, it is better to employ one wire than two.","Tesla, Nikola"
13476,"Therefore, if motors, lamps, or devices of any kind are perfected,","Tesla, Nikola"
13476,capable of being advantageously operated by currents of extremely high,"Tesla, Nikola"
13476,"frequency, economical reasons will make it advisable to use only one","Tesla, Nikola"
13476,"wire, especially if the distances are great.","Tesla, Nikola"
13476,,"Tesla, Nikola"
13476,When energy is absorbed in a condenser the same behaves as though its,"Tesla, Nikola"
13476,"capacity were increased. Absorption always exists more or less, but","Tesla, Nikola"
13476,generally it is small and of no consequence as long as the frequencies,"Tesla, Nikola"
13476,"are not very great. In using extremely high frequencies, and,","Tesla, Nikola"
13476,"necessarily in such case, also high potentials, the absorption--or,","Tesla, Nikola"
